                               Labor Force Data by County, 2005 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN4602300000000   46     023   Charles Mix County, SD                            2005         4,173        3,988        185      4.4
CN4602500000000   46     025   Clark County, SD                                  2005         1,869        1,778         91      4.9
CN4602700000000   46     027   Clay County, SD                                   2005         7,339        7,086        253      3.4
CN4602900000000   46     029   Codington County, SD                              2005        15,889       15,309        580      3.7
CN4603100000000   46     031   Corson County, SD                                 2005         1,431        1,327        104      7.3
CN4603300000000   46     033   Custer County, SD                                 2005         4,800        4,614        186      3.9
CN4603500000000   46     035   Davison County, SD                                2005        11,036       10,677        359      3.3
CN4603700000000   46     037   Day County, SD                                    2005         3,015        2,833        182      6.0
CN4603900000000   46     039   Deuel County, SD                                  2005         2,664        2,550        114      4.3
CN4604100000000   46     041   Dewey County, SD                                  2005         2,668        2,404        264      9.9
CN4604300000000   46     043   Douglas County, SD                                2005         1,784        1,725         59      3.3
CN4604500000000   46     045   Edmunds County, SD                                2005         2,095        2,026         69      3.3
CN4604700000000   46     047   Fall River County, SD                             2005         3,878        3,720        158      4.1
CN4604900000000   46     049   Faulk County, SD                                  2005         1,175        1,131         44      3.7
CN4605100000000   46     051   Grant County, SD                                  2005         4,133        3,946        187      4.5
CN4605300000000   46     053   Gregory County, SD                                2005         2,486        2,391         95      3.8
CN4605500000000   46     055   Haakon County, SD                                 2005         1,196        1,156         40      3.3
CN4605700000000   46     057   Hamlin County, SD                                 2005         2,931        2,813        118      4.0
CN4605900000000   46     059   Hand County, SD                                   2005         1,916        1,855         61      3.2
CN4606100000000   46     061   Hanson County, SD                                 2005         2,019        1,950         69      3.4
CN4606300000000   46     063   Harding County, SD                                2005           810          782         28      3.5
CN4606500000000   46     065   Hughes County, SD                                 2005        10,169        9,854        315      3.1
CN4606700000000   46     067   Hutchinson County, SD                             2005         3,825        3,671        154      4.0
CN4606900000000   46     069   Hyde County, SD                                   2005           776          743         33      4.3
CN4607100000000   46     071   Jackson County, SD                                2005         1,292        1,210         82      6.3
CN4607300000000   46     073   Jerauld County, SD                                2005         1,322        1,276         46      3.5
CN4607500000000   46     075   Jones County, SD                                  2005           730          709         21      2.9
CN4607700000000   46     077   Kingsbury County, SD                              2005         3,094        2,973        121      3.9
CN4607900000000   46     079   Lake County, SD                                   2005         6,690        6,437        253      3.8
CN4608100000000   46     081   Lawrence County, SD                               2005        12,864       12,406        458      3.6
CN4608300000000   46     083   Lincoln County, SD                                2005        19,303       18,733        570      3.0
CN4608500000000   46     085   Lyman County, SD                                  2005         2,009        1,903        106      5.3
CN4608700000000   46     087   McCook County, SD                                 2005         2,962        2,860        102      3.4
CN4608900000000   46     089   McPherson County, SD                              2005         1,225        1,172         53      4.3
CN4609100000000   46     091   Marshall County, SD                               2005         2,120        2,018        102      4.8
CN4609300000000   46     093   Meade County, SD                                  2005        12,738       12,259        479      3.8
CN4609500000000   46     095   Mellette County, SD                               2005           909          856         53      5.8
CN4609700000000   46     097   Miner County, SD                                  2005         1,213        1,154         59      4.9
CN4609900000000   46     099   Minnehaha County, SD                              2005        93,785       90,545      3,240      3.5
CN4610100000000   46     101   Moody County, SD                                  2005         3,905        3,713        192      4.9
CN4610200000000   46     102   Oglala Lakota County, SD                          2005         3,963        3,530        433     10.9
CN4610300000000   46     103   Pennington County, SD                             2005        52,584       50,686      1,898      3.6
CN4610500000000   46     105   Perkins County, SD                                2005         1,735        1,665         70      4.0
CN4610700000000   46     107   Potter County, SD                                 2005         1,366        1,315         51      3.7
CN4610900000000   46     109   Roberts County, SD                                2005         4,806        4,561        245      5.1
CN4611100000000   46     111   Sanborn County, SD                                2005         1,594        1,539         55      3.5
CN4611500000000   46     115   Spink County, SD                                  2005         3,494        3,356        138      3.9
CN4611700000000   46     117   Stanley County, SD                                2005         1,937        1,885         52      2.7
CN4611900000000   46     119   Sully County, SD                                  2005         1,018          988         30      2.9
CN4612100000000   46     121   Todd County, SD                                   2005         3,477        3,270        207      6.0
CN4612300000000   46     123   Tripp County, SD                                  2005         3,104        2,993        111      3.6
CN4612500000000   46     125   Turner County, SD                                 2005         4,514        4,345        169      3.7
CN4612700000000   46     127   Union County, SD                                  2005         7,546        7,241        305      4.0
CN4612900000000   46     129   Walworth County, SD                               2005         2,718        2,580        138      5.1
CN4613500000000   46     135   Yankton County, SD                                2005        11,941       11,518        423      3.5
CN4613700000000   46     137   Ziebach County, SD                                2005           908          835         73      8.0
CN4700100000000   47     001   Anderson County, TN                               2005        34,488       32,712      1,776      5.1
CN4700300000000   47     003   Bedford County, TN                                2005        21,415       20,256      1,159      5.4
CN4700500000000   47     005   Benton County, TN                                 2005         6,732        6,175        557      8.3
CN4700700000000   47     007   Bledsoe County, TN                                2005         4,605        4,243        362      7.9
CN4700900000000   47     009   Blount County, TN                                 2005        59,009       56,242      2,767      4.7
CN4701100000000   47     011   Bradley County, TN                                2005        46,242       43,813      2,429      5.3
CN4701300000000   47     013   Campbell County, TN                               2005        16,672       15,680        992      6.0
CN4701500000000   47     015   Cannon County, TN                                 2005         6,377        6,042        335      5.3
CN4701700000000   47     017   Carroll County, TN                                2005        13,549       12,519      1,030      7.6
CN4701900000000   47     019   Carter County, TN                                 2005        28,740       27,086      1,654      5.8
CN4702100000000   47     021   Cheatham County, TN                               2005        20,229       19,344        885      4.4
CN4702300000000   47     023   Chester County, TN                                2005         7,533        7,082        451      6.0
CN4702500000000   47     025   Claiborne County, TN                              2005        12,912       12,190        722      5.6
CN4702700000000   47     027   Clay County, TN                                   2005         3,550        3,140        410     11.5
CN4702900000000   47     029   Cocke County, TN                                  2005        15,749       14,533      1,216      7.7
CN4703100000000   47     031   Coffee County, TN                                 2005        25,210       23,816      1,394      5.5
CN4703300000000   47     033   Crockett County, TN                               2005         6,390        5,890        500      7.8
CN4703500000000   47     035   Cumberland County, TN                             2005        22,228       20,748      1,480      6.7
CN4703700000000   47     037   Davidson County, TN                               2005       301,917      288,260     13,657      4.5
CN4703900000000   47     039   Decatur County, TN                                2005         5,395        4,974        421      7.8
CN4704100000000   47     041   DeKalb County, TN                                 2005         9,698        9,135        563      5.8
CN4704300000000   47     043   Dickson County, TN                                2005        22,668       21,544      1,124      5.0
CN4704500000000   47     045   Dyer County, TN                                   2005        17,228       16,172      1,056      6.1
CN4704700000000   47     047   Fayette County, TN                                2005        15,955       14,874      1,081      6.8
CN4704900000000   47     049   Fentress County, TN                               2005         7,029        6,532        497      7.1
CN4705100000000   47     051   Franklin County, TN                               2005        19,828       18,729      1,099      5.5
CN4705300000000   47     053   Gibson County, TN                                 2005        20,641       18,886      1,755      8.5
CN4705500000000   47     055   Giles County, TN                                  2005        13,273       12,302        971      7.3
CN4705700000000   47     057   Grainger County, TN                               2005        10,042        9,442        600      6.0
CN4705900000000   47     059   Greene County, TN                                 2005        31,971       29,235      2,736      8.6
CN4706100000000   47     061   Grundy County, TN                                 2005         5,756        5,323        433      7.5
CN4706300000000   47     063   Hamblen County, TN                                2005        29,400       27,686      1,714      5.8
CN4706500000000   47     065   Hamilton County, TN                               2005       156,630      149,223      7,407      4.7
CN4706700000000   47     067   Hancock County, TN                                2005         2,398        2,181        217      9.0
CN4706900000000   47     069   Hardeman County, TN                               2005        11,035       10,089        946      8.6
CN4707100000000   47     071   Hardin County, TN                                 2005        11,177       10,360        817      7.3
CN4707300000000   47     073   Hawkins County, TN                                2005        25,347       23,775      1,572      6.2
CN4707500000000   47     075   Haywood County, TN                                2005         9,116        8,358        758      8.3
CN4707700000000   47     077   Henderson County, TN                              2005        12,615       11,678        937      7.4
CN4707900000000   47     079   Henry County, TN                                  2005        14,027       12,974      1,053      7.5
CN4708100000000   47     081   Hickman County, TN                                2005        10,122        9,495        627      6.2
CN4708300000000   47     083   Houston County, TN                                2005         3,763        3,444        319      8.5
CN4708500000000   47     085   Humphreys County, TN                              2005         8,824        8,146        678      7.7
CN4708700000000   47     087   Jackson County, TN                                2005         5,158        4,714        444      8.6
CN4708900000000   47     089   Jefferson County, TN                              2005        23,507       22,115      1,392      5.9
CN4709100000000   47     091   Johnson County, TN                                2005         6,943        6,373        570      8.2
CN4709300000000   47     093   Knox County, TN                                   2005       213,735      204,747      8,988      4.2
CN4709500000000   47     095   Lake County, TN                                   2005         2,568        2,357        211      8.2
CN4709700000000   47     097   Lauderdale County, TN                             2005         9,598        8,760        838      8.7
CN4709900000000   47     099   Lawrence County, TN                               2005        17,272       15,537      1,735     10.0
CN4710100000000   47     101   Lewis County, TN                                  2005         5,113        4,629        484      9.5
CN4710300000000   47     103   Lincoln County, TN                                2005        16,401       15,621        780      4.8
CN4710500000000   47     105   Loudon County, TN                                 2005        21,651       20,642      1,009      4.7
CN4710700000000   47     107   McMinn County, TN                                 2005        23,768       22,321      1,447      6.1
CN4710900000000   47     109   McNairy County, TN                                2005        12,196       11,464        732      6.0
CN4711100000000   47     111   Macon County, TN                                  2005        10,453        9,856        597      5.7
CN4711300000000   47     113   Madison County, TN                                2005        46,399       43,811      2,588      5.6
CN4711500000000   47     115   Marion County, TN                                 2005        12,720       11,935        785      6.2
CN4711700000000   47     117   Marshall County, TN                               2005        12,381       11,581        800      6.5
CN4711900000000   47     119   Maury County, TN                                  2005        35,653       33,509      2,144      6.0
CN4712100000000   47     121   Meigs County, TN                                  2005         4,750        4,404        346      7.3
CN4712300000000   47     123   Monroe County, TN                                 2005        18,464       17,342      1,122      6.1
CN4712500000000   47     125   Montgomery County, TN                             2005        65,160       61,940      3,220      4.9
CN4712700000000   47     127   Moore County, TN                                  2005         3,086        2,944        142      4.6
CN4712900000000   47     129   Morgan County, TN                                 2005         8,118        7,509        609      7.5
CN4713100000000   47     131   Obion County, TN                                  2005        15,360       14,434        926      6.0
CN4713300000000   47     133   Overton County, TN                                2005         9,705        9,140        565      5.8
CN4713500000000   47     135   Perry County, TN                                  2005         3,254        3,020        234      7.2
CN4713700000000   47     137   Pickett County, TN                                2005         1,839        1,682        157      8.5
CN4713900000000   47     139   Polk County, TN                                   2005         7,220        6,792        428      5.9
CN4714100000000   47     141   Putnam County, TN                                 2005        33,719       32,029      1,690      5.0
CN4714300000000   47     143   Rhea County, TN                                   2005        13,141       12,253        888      6.8
CN4714500000000   47     145   Roane County, TN                                  2005        25,587       24,096      1,491      5.8
CN4714700000000   47     147   Robertson County, TN                              2005        31,473       29,943      1,530      4.9
CN4714900000000   47     149   Rutherford County, TN                             2005       117,742      112,833      4,909      4.2
CN4715100000000   47     151   Scott County, TN                                  2005         8,437        7,853        584      6.9
CN4715300000000   47     153   Sequatchie County, TN                             2005         5,792        5,461        331      5.7
CN4715500000000   47     155   Sevier County, TN                                 2005        44,971       42,243      2,728      6.1
CN4715700000000   47     157   Shelby County, TN                                 2005       428,931      402,211     26,720      6.2
CN4715900000000   47     159   Smith County, TN                                  2005         9,047        8,501        546      6.0
CN4716100000000   47     161   Stewart County, TN                                2005         5,865        5,432        433      7.4
CN4716300000000   47     163   Sullivan County, TN                               2005        71,480       67,752      3,728      5.2
CN4716500000000   47     165   Sumner County, TN                                 2005        75,319       71,846      3,473      4.6
CN4716700000000   47     167   Tipton County, TN                                 2005        26,436       24,733      1,703      6.4
CN4716900000000   47     169   Trousdale County, TN                              2005         3,671        3,428        243      6.6
CN4717100000000   47     171   Unicoi County, TN                                 2005         8,144        7,638        506      6.2
CN4717300000000   47     173   Union County, TN                                  2005         8,718        8,231        487      5.6
CN4717500000000   47     175   Van Buren County, TN                              2005         2,456        2,245        211      8.6
CN4717700000000   47     177   Warren County, TN                                 2005        18,324       16,872      1,452      7.9
CN4717900000000   47     179   Washington County, TN                             2005        57,753       54,913      2,840      4.9
CN4718100000000   47     181   Wayne County, TN                                  2005         6,498        5,708        790     12.2
CN4718300000000   47     183   Weakley County, TN                                2005        15,305       14,240      1,065      7.0
CN4718500000000   47     185   White County, TN                                  2005        10,785        9,736      1,049      9.7
CN4718700000000   47     187   Williamson County, TN                             2005        81,057       77,958      3,099      3.8
CN4718900000000   47     189   Wilson County, TN                                 2005        54,198       51,727      2,471      4.6
CN4800100000000   48     001   Anderson County, TX                               2005        20,015       18,753      1,262      6.3
CN4800300000000   48     003   Andrews County, TX                                2005         6,337        6,082        255      4.0
CN4800500000000   48     005   Angelina County, TX                               2005        39,283       37,137      2,146      5.5
CN4800700000000   48     007   Aransas County, TX                                2005        10,964       10,363        601      5.5
CN4800900000000   48     009   Archer County, TX                                 2005         5,289        5,105        184      3.5
CN4801100000000   48     011   Armstrong County, TX                              2005         1,123        1,079         44      3.9
CN4801300000000   48     013   Atascosa County, TX                               2005        19,011       18,014        997      5.2
CN4801500000000   48     015   Austin County, TX                                 2005        12,797       12,216        581      4.5
CN4801700000000   48     017   Bailey County, TX                                 2005         3,234        3,059        175      5.4
CN4801900000000   48     019   Bandera County, TX                                2005         9,665        9,230        435      4.5
CN4802100000000   48     021   Bastrop County, TX                                2005        33,653       31,948      1,705      5.1
CN4802300000000   48     023   Baylor County, TX                                 2005         1,863        1,774         89      4.8
CN4802500000000   48     025   Bee County, TX                                    2005        11,054       10,267        787      7.1
CN4802700000000   48     027   Bell County, TX                                   2005       114,094      108,380      5,714      5.0
CN4802900000000   48     029   Bexar County, TX                                  2005       714,126      677,680     36,446      5.1
CN4803100000000   48     031   Blanco County, TX                                 2005         4,691        4,500        191      4.1
CN4803300000000   48     033   Borden County, TX                                 2005           457          440         17      3.7
CN4803500000000   48     035   Bosque County, TX                                 2005         8,387        7,959        428      5.1
CN4803700000000   48     037   Bowie County, TX                                  2005        42,168       39,885      2,283      5.4
CN4803900000000   48     039   Brazoria County, TX                               2005       133,540      125,868      7,672      5.7
CN4804100000000   48     041   Brazos County, TX                                 2005        86,694       83,047      3,647      4.2
CN4804300000000   48     043   Brewster County, TX                               2005         5,249        5,052        197      3.8
CN4804500000000   48     045   Briscoe County, TX                                2005           716          677         39      5.4
CN4804700000000   48     047   Brooks County, TX                                 2005         3,092        2,883        209      6.8
CN4804900000000   48     049   Brown County, TX                                  2005        18,671       17,793        878      4.7
CN4805100000000   48     051   Burleson County, TX                               2005         8,615        8,258        357      4.1
CN4805300000000   48     053   Burnet County, TX                                 2005        20,273       19,380        893      4.4
CN4805500000000   48     055   Caldwell County, TX                               2005        15,967       15,117        850      5.3
CN4805700000000   48     057   Calhoun County, TX                                2005         9,347        8,805        542      5.8
CN4805900000000   48     059   Callahan County, TX                               2005         6,993        6,708        285      4.1
CN4806100000000   48     061   Cameron County, TX                                2005       140,218      129,543     10,675      7.6
CN4806300000000   48     063   Camp County, TX                                   2005         5,374        5,064        310      5.8
CN4806500000000   48     065   Carson County, TX                                 2005         3,489        3,352        137      3.9
CN4806700000000   48     067   Cass County, TX                                   2005        13,340       12,512        828      6.2
CN4806900000000   48     069   Castro County, TX                                 2005         3,387        3,201        186      5.5
CN4807100000000   48     071   Chambers County, TX                               2005        13,984       13,123        861      6.2
CN4807300000000   48     073   Cherokee County, TX                               2005        20,580       19,430      1,150      5.6
CN4807500000000   48     075   Childress County, TX                              2005         3,069        2,896        173      5.6
CN4807700000000   48     077   Clay County, TX                                   2005         6,476        6,230        246      3.8
CN4807900000000   48     079   Cochran County, TX                                2005         1,550        1,462         88      5.7
CN4808100000000   48     081   Coke County, TX                                   2005         1,372        1,296         76      5.5
CN4808300000000   48     083   Coleman County, TX                                2005         4,319        4,120        199      4.6
CN4808500000000   48     085   Collin County, TX                                 2005       367,439      350,325     17,114      4.7
CN4808700000000   48     087   Collingsworth County, TX                          2005         1,625        1,553         72      4.4
CN4808900000000   48     089   Colorado County, TX                               2005        10,314        9,852        462      4.5
CN4809100000000   48     091   Comal County, TX                                  2005        48,830       46,631      2,199      4.5
CN4809300000000   48     093   Comanche County, TX                               2005         6,427        6,125        302      4.7
CN4809500000000   48     095   Concho County, TX                                 2005         1,377        1,296         81      5.9
CN4809700000000   48     097   Cooke County, TX                                  2005        19,868       19,025        843      4.2
CN4809900000000   48     099   Coryell County, TX                                2005        25,361       23,789      1,572      6.2
CN4810100000000   48     101   Cottle County, TX                                 2005           822          776         46      5.6
CN4810300000000   48     103   Crane County, TX                                  2005         1,578        1,498         80      5.1
CN4810500000000   48     105   Crockett County, TX                               2005         2,036        1,961         75      3.7
CN4810700000000   48     107   Crosby County, TX                                 2005         2,923        2,765        158      5.4
CN4810900000000   48     109   Culberson County, TX                              2005         1,648        1,583         65      3.9
CN4811100000000   48     111   Dallam County, TX                                 2005         3,079        2,976        103      3.3
CN4811300000000   48     113   Dallas County, TX                                 2005     1,142,456    1,077,868     64,588      5.7
CN4811500000000   48     115   Dawson County, TX                                 2005         5,170        4,817        353      6.8
CN4811700000000   48     117   Deaf Smith County, TX                             2005         8,330        7,943        387      4.6
CN4811900000000   48     119   Delta County, TX                                  2005         2,412        2,279        133      5.5
CN4812100000000   48     121   Denton County, TX                                 2005       314,097      299,695     14,402      4.6
CN4812300000000   48     123   DeWitt County, TX                                 2005         9,338        8,907        431      4.6
CN4812500000000   48     125   Dickens County, TX                                2005         1,076        1,020         56      5.2
CN4812700000000   48     127   Dimmit County, TX                                 2005         3,813        3,500        313      8.2
CN4812900000000   48     129   Donley County, TX                                 2005         1,835        1,745         90      4.9
CN4813100000000   48     131   Duval County, TX                                  2005         5,249        4,926        323      6.2
CN4813300000000   48     133   Eastland County, TX                               2005         8,491        8,050        441      5.2
CN4813500000000   48     135   Ector County, TX                                  2005        62,285       59,458      2,827      4.5
CN4813700000000   48     137   Edwards County, TX                                2005         1,027          986         41      4.0
CN4813900000000   48     139   Ellis County, TX                                  2005        66,297       62,763      3,534      5.3
CN4814100000000   48     141   El Paso County, TX                                2005       290,010      269,570     20,440      7.0
CN4814300000000   48     143   Erath County, TX                                  2005        17,496       16,774        722      4.1
CN4814500000000   48     145   Falls County, TX                                  2005         7,276        6,826        450      6.2
CN4814700000000   48     147   Fannin County, TX                                 2005        13,803       12,921        882      6.4
CN4814900000000   48     149   Fayette County, TX                                2005        11,997       11,529        468      3.9
CN4815100000000   48     151   Fisher County, TX                                 2005         2,028        1,942         86      4.2
CN4815300000000   48     153   Floyd County, TX                                  2005         3,255        3,069        186      5.7
CN4815500000000   48     155   Foard County, TX                                  2005           686          653         33      4.8
CN4815700000000   48     157   Fort Bend County, TX                              2005       235,000      222,687     12,313      5.2
CN4815900000000   48     159   Franklin County, TX                               2005         5,137        4,888        249      4.8
CN4816100000000   48     161   Freestone County, TX                              2005        10,010        9,586        424      4.2
CN4816300000000   48     163   Frio County, TX                                   2005         6,371        5,986        385      6.0
CN4816500000000   48     165   Gaines County, TX                                 2005         6,223        5,926        297      4.8
CN4816700000000   48     167   Galveston County, TX                              2005       137,734      129,836      7,898      5.7
CN4816900000000   48     169   Garza County, TX                                  2005         2,399        2,292        107      4.5
CN4817100000000   48     171   Gillespie County, TX                              2005        12,746       12,315        431      3.4
CN4817300000000   48     173   Glasscock County, TX                              2005           637          613         24      3.8
CN4817500000000   48     175   Goliad County, TX                                 2005         3,397        3,234        163      4.8
CN4817700000000   48     177   Gonzales County, TX                               2005         9,632        9,233        399      4.1
CN4817900000000   48     179   Gray County, TX                                   2005        10,824       10,367        457      4.2
CN4818100000000   48     181   Grayson County, TX                                2005        56,416       53,380      3,036      5.4
CN4818300000000   48     183   Gregg County, TX                                  2005        60,526       57,558      2,968      4.9
CN4818500000000   48     185   Grimes County, TX                                 2005        10,229        9,606        623      6.1
CN4818700000000   48     187   Guadalupe County, TX                              2005        51,700       49,318      2,382      4.6
CN4818900000000   48     189   Hale County, TX                                   2005        16,756       15,865        891      5.3
CN4819100000000   48     191   Hall County, TX                                   2005         1,585        1,493         92      5.8
CN4819300000000   48     193   Hamilton County, TX                               2005         3,958        3,775        183      4.6
CN4819500000000   48     195   Hansford County, TX                               2005         2,472        2,384         88      3.6
CN4819700000000   48     197   Hardeman County, TX                               2005         2,292        2,189        103      4.5
CN4819900000000   48     199   Hardin County, TX                                 2005        24,619       22,996      1,623      6.6
CN4820100000000   48     201   Harris County, TX                                 2005     1,823,699    1,719,989    103,710      5.7
CN4820300000000   48     203   Harrison County, TX                               2005        31,118       29,386      1,732      5.6
CN4820500000000   48     205   Hartley County, TX                                2005         2,276        2,187         89      3.9
CN4820700000000   48     207   Haskell County, TX                                2005         3,147        3,028        119      3.8
CN4820900000000   48     209   Hays County, TX                                   2005        67,038       63,996      3,042      4.5
CN4821100000000   48     211   Hemphill County, TX                               2005         2,251        2,186         65      2.9
CN4821300000000   48     213   Henderson County, TX                              2005        34,466       32,483      1,983      5.8
CN4821500000000   48     215   Hidalgo County, TX                                2005       260,575      239,969     20,606      7.9
CN4821700000000   48     217   Hill County, TX                                   2005        15,349       14,389        960      6.3
CN4821900000000   48     219   Hockley County, TX                                2005        11,049       10,554        495      4.5
CN4822100000000   48     221   Hood County, TX                                   2005        22,525       21,350      1,175      5.2
CN4822300000000   48     223   Hopkins County, TX                                2005        17,449       16,650        799      4.6
CN4822500000000   48     225   Houston County, TX                                2005         8,494        7,945        549      6.5
CN4822700000000   48     227   Howard County, TX                                 2005        13,311       12,602        709      5.3
CN4822900000000   48     229   Hudspeth County, TX                               2005         1,328        1,236         92      6.9
CN4823100000000   48     231   Hunt County, TX                                   2005        38,516       36,412      2,104      5.5
CN4823300000000   48     233   Hutchinson County, TX                             2005        10,189        9,670        519      5.1
CN4823500000000   48     235   Irion County, TX                                  2005           957          923         34      3.6
CN4823700000000   48     237   Jack County, TX                                   2005         4,078        3,889        189      4.6
CN4823900000000   48     239   Jackson County, TX                                2005         6,625        6,299        326      4.9
CN4824100000000   48     241   Jasper County, TX                                 2005        15,584       14,330      1,254      8.0
CN4824300000000   48     243   Jeff Davis County, TX                             2005         1,203        1,156         47      3.9
CN4824500000000   48     245   Jefferson County, TX                              2005       111,553      102,875      8,678      7.8
CN4824700000000   48     247   Jim Hogg County, TX                               2005         2,616        2,491        125      4.8
CN4824900000000   48     249   Jim Wells County, TX                              2005        19,753       18,664      1,089      5.5
CN4825100000000   48     251   Johnson County, TX                                2005        72,108       68,540      3,568      4.9
CN4825300000000   48     253   Jones County, TX                                  2005         7,869        7,446        423      5.4
CN4825500000000   48     255   Karnes County, TX                                 2005         5,437        5,092        345      6.3
CN4825700000000   48     257   Kaufman County, TX                                2005        43,006       40,644      2,362      5.5
CN4825900000000   48     259   Kendall County, TX                                2005        14,298       13,703        595      4.2
CN4826100000000   48     261   Kenedy County, TX                                 2005           248          241          7      2.8
CN4826300000000   48     263   Kent County, TX                                   2005           440          422         18      4.1
CN4826500000000   48     265   Kerr County, TX                                   2005        22,578       21,655        923      4.1
CN4826700000000   48     267   Kimble County, TX                                 2005         2,264        2,171         93      4.1
CN4826900000000   48     269   King County, TX                                   2005           167          160          7      4.2
CN4827100000000   48     271   Kinney County, TX                                 2005         1,439        1,352         87      6.0
CN4827300000000   48     273   Kleberg County, TX                                2005        16,308       15,469        839      5.1
CN4827500000000   48     275   Knox County, TX                                   2005         1,789        1,704         85      4.8
CN4827700000000   48     277   Lamar County, TX                                  2005        22,980       21,551      1,429      6.2
CN4827900000000   48     279   Lamb County, TX                                   2005         7,213        6,861        352      4.9
CN4828100000000   48     281   Lampasas County, TX                               2005         9,922        9,492        430      4.3
CN4828300000000   48     283   La Salle County, TX                               2005         2,597        2,451        146      5.6
CN4828500000000   48     285   Lavaca County, TX                                 2005        10,355        9,982        373      3.6
CN4828700000000   48     287   Lee County, TX                                    2005         8,656        8,276        380      4.4
CN4828900000000   48     289   Leon County, TX                                   2005         7,702        7,277        425      5.5
CN4829100000000   48     291   Liberty County, TX                                2005        31,272       29,160      2,112      6.8
CN4829300000000   48     293   Limestone County, TX                              2005        10,327        9,802        525      5.1
CN4829500000000   48     295   Lipscomb County, TX                               2005         1,662        1,604         58      3.5
CN4829700000000   48     297   Live Oak County, TX                               2005         5,031        4,777        254      5.0
CN4829900000000   48     299   Llano County, TX                                  2005         8,021        7,614        407      5.1
CN4830100000000   48     301   Loving County, TX                                 2005            39           35          4     10.3
CN4830300000000   48     303   Lubbock County, TX                                2005       137,313      131,720      5,593      4.1
CN4830500000000   48     305   Lynn County, TX                                   2005         2,831        2,667        164      5.8
CN4830700000000   48     307   McCulloch County, TX                              2005         3,757        3,569        188      5.0
CN4830900000000   48     309   McLennan County, TX                               2005       112,002      106,373      5,629      5.0
CN4831100000000   48     311   McMullen County, TX                               2005           381          361         20      5.2
CN4831300000000   48     313   Madison County, TX                                2005         4,922        4,638        284      5.8
CN4831500000000   48     315   Marion County, TX                                 2005         5,063        4,775        288      5.7
CN4831700000000   48     317   Martin County, TX                                 2005         2,113        2,020         93      4.4
CN4831900000000   48     319   Mason County, TX                                  2005         2,385        2,314         71      3.0
CN4832100000000   48     321   Matagorda County, TX                              2005        16,325       14,998      1,327      8.1
CN4832300000000   48     323   Maverick County, TX                               2005        19,087       16,543      2,544     13.3
CN4832500000000   48     325   Medina County, TX                                 2005        19,420       18,465        955      4.9
CN4832700000000   48     327   Menard County, TX                                 2005         1,090        1,040         50      4.6
CN4832900000000   48     329   Midland County, TX                                2005        66,317       63,868      2,449      3.7
CN4833100000000   48     331   Milam County, TX                                  2005        12,157       11,538        619      5.1
CN4833300000000   48     333   Mills County, TX                                  2005         2,547        2,448         99      3.9
CN4833500000000   48     335   Mitchell County, TX                               2005         3,363        3,150        213      6.3
CN4833700000000   48     337   Montague County, TX                               2005         9,784        9,350        434      4.4
CN4833900000000   48     339   Montgomery County, TX                             2005       189,082      180,109      8,973      4.7
CN4834100000000   48     341   Moore County, TX                                  2005        10,233        9,846        387      3.8
CN4834300000000   48     343   Morris County, TX                                 2005         6,093        5,723        370      6.1
CN4834500000000   48     345   Motley County, TX                                 2005           669          642         27      4.0
CN4834700000000   48     347   Nacogdoches County, TX                            2005        31,075       29,454      1,621      5.2
CN4834900000000   48     349   Navarro County, TX                                2005        21,441       20,210      1,231      5.7
CN4835100000000   48     351   Newton County, TX                                 2005         5,771        5,239        532      9.2
CN4835300000000   48     353   Nolan County, TX                                  2005         7,559        7,205        354      4.7
CN4835500000000   48     355   Nueces County, TX                                 2005       156,542      148,088      8,454      5.4
CN4835700000000   48     357   Ochiltree County, TX                              2005         5,023        4,863        160      3.2
CN4835900000000   48     359   Oldham County, TX                                 2005         1,058        1,018         40      3.8
CN4836100000000   48     361   Orange County, TX                                 2005        40,782       37,526      3,256      8.0
CN4836300000000   48     363   Palo Pinto County, TX                             2005        14,208       13,564        644      4.5
CN4836500000000   48     365   Panola County, TX                                 2005        11,619       11,050        569      4.9
CN4836700000000   48     367   Parker County, TX                                 2005        50,654       48,241      2,413      4.8
CN4836900000000   48     369   Parmer County, TX                                 2005         4,594        4,413        181      3.9
CN4837100000000   48     371   Pecos County, TX                                  2005         6,650        6,308        342      5.1
CN4837300000000   48     373   Polk County, TX                                   2005        16,734       15,598      1,136      6.8
CN4837500000000   48     375   Potter County, TX                                 2005        56,544       53,955      2,589      4.6
