                               Labor Force Data by County, 2009 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN5101500000000   51     015   Augusta County, VA                                2009        38,435       35,964      2,471      6.4
CN5101700000000   51     017   Bath County, VA                                   2009         2,690        2,523        167      6.2
CN5101900000000   51     019   Bedford County, VA                                2009        37,706       35,138      2,568      6.8
CN5102100000000   51     021   Bland County, VA                                  2009         3,595        3,329        266      7.4
CN5102300000000   51     023   Botetourt County, VA                              2009        17,491       16,391      1,100      6.3
CN5102500000000   51     025   Brunswick County, VA                              2009         7,195        6,388        807     11.2
CN5102700000000   51     027   Buchanan County, VA                               2009         9,236        8,448        788      8.5
CN5102900000000   51     029   Buckingham County, VA                             2009         7,372        6,775        597      8.1
CN5103100000000   51     031   Campbell County, VA                               2009        27,137       25,175      1,962      7.2
CN5103300000000   51     033   Caroline County, VA                               2009        14,126       12,941      1,185      8.4
CN5103500000000   51     035   Carroll County, VA                                2009        14,407       12,848      1,559     10.8
CN5103600000000   51     036   Charles City County, VA                           2009         3,833        3,488        345      9.0
CN5103700000000   51     037   Charlotte County, VA                              2009         5,548        5,037        511      9.2
CN5104100000000   51     041   Chesterfield County, VA                           2009       167,338      156,218     11,120      6.6
CN5104300000000   51     043   Clarke County, VA                                 2009         8,102        7,591        511      6.3
CN5104500000000   51     045   Craig County, VA                                  2009         2,443        2,263        180      7.4
CN5104700000000   51     047   Culpeper County, VA                               2009        21,308       19,622      1,686      7.9
CN5104900000000   51     049   Cumberland County, VA                             2009         4,598        4,262        336      7.3
CN5105100000000   51     051   Dickenson County, VA                              2009         6,442        5,884        558      8.7
CN5105300000000   51     053   Dinwiddie County, VA                              2009        13,060       12,011      1,049      8.0
CN5105700000000   51     057   Essex County, VA                                  2009         5,821        5,351        470      8.1
CN5105900000000   51     059   Fairfax County, VA                                2009       587,584      559,644     27,940      4.8
CN5106100000000   51     061   Fauquier County, VA                               2009        37,407       35,359      2,048      5.5
CN5106300000000   51     063   Floyd County, VA                                  2009         7,336        6,776        560      7.6
CN5106500000000   51     065   Fluvanna County, VA                               2009        13,992       13,190        802      5.7
CN5106700000000   51     067   Franklin County, VA                               2009        26,808       24,610      2,198      8.2
CN5106900000000   51     069   Frederick County, VA                              2009        40,902       37,818      3,084      7.5
CN5107100000000   51     071   Giles County, VA                                  2009         8,334        7,572        762      9.1
CN5107300000000   51     073   Gloucester County, VA                             2009        20,830       19,578      1,252      6.0
CN5107500000000   51     075   Goochland County, VA                              2009        11,384       10,644        740      6.5
CN5107700000000   51     077   Grayson County, VA                                2009         7,295        6,515        780     10.7
CN5107900000000   51     079   Greene County, VA                                 2009        10,754       10,132        622      5.8
CN5108100000000   51     081   Greensville County, VA                            2009         4,401        4,007        394      9.0
CN5108300000000   51     083   Halifax County, VA                                2009        16,531       14,668      1,863     11.3
CN5108500000000   51     085   Hanover County, VA                                2009        54,576       51,015      3,561      6.5
CN5108700000000   51     087   Henrico County, VA                                2009       164,333      153,042     11,291      6.9
CN5108900000000   51     089   Henry County, VA                                  2009        25,592       22,092      3,500     13.7
CN5109100000000   51     091   Highland County, VA                               2009         1,161        1,074         87      7.5
CN5109300000000   51     093   Isle of Wight County, VA                          2009        18,840       17,671      1,169      6.2
CN5109500000000   51     095   James City County, VA                             2009        32,172       30,447      1,725      5.4
CN5109700000000   51     097   King and Queen County, VA                         2009         3,263        3,002        261      8.0
CN5109900000000   51     099   King George County, VA                            2009        10,252        9,476        776      7.6
CN5110100000000   51     101   King William County, VA                           2009         8,662        8,055        607      7.0
CN5110300000000   51     103   Lancaster County, VA                              2009         5,654        5,130        524      9.3
CN5110500000000   51     105   Lee County, VA                                    2009        10,125        9,395        730      7.2
CN5110700000000   51     107   Loudoun County, VA                                2009       174,290      166,112      8,178      4.7
CN5110900000000   51     109   Louisa County, VA                                 2009        16,665       15,358      1,307      7.8
CN5111100000000   51     111   Lunenburg County, VA                              2009         5,616        5,095        521      9.3
CN5111300000000   51     113   Madison County, VA                                2009         7,429        6,973        456      6.1
CN5111500000000   51     115   Mathews County, VA                                2009         4,335        4,096        239      5.5
CN5111700000000   51     117   Mecklenburg County, VA                            2009        14,067       12,533      1,534     10.9
CN5111900000000   51     119   Middlesex County, VA                              2009         5,185        4,840        345      6.7
CN5112100000000   51     121   Montgomery County, VA                             2009        45,447       42,285      3,162      7.0
CN5112500000000   51     125   Nelson County, VA                                 2009         8,040        7,526        514      6.4
CN5112700000000   51     127   New Kent County, VA                               2009         9,874        9,187        687      7.0
CN5113100000000   51     131   Northampton County, VA                            2009         6,382        5,893        489      7.7
CN5113300000000   51     133   Northumberland County, VA                         2009         6,114        5,583        531      8.7
CN5113500000000   51     135   Nottoway County, VA                               2009         6,639        6,107        532      8.0
CN5113700000000   51     137   Orange County, VA                                 2009        15,836       14,614      1,222      7.7
CN5113900000000   51     139   Page County, VA                                   2009        12,070       10,651      1,419     11.8
CN5114100000000   51     141   Patrick County, VA                                2009         9,249        8,221      1,028     11.1
CN5114300000000   51     143   Pittsylvania County, VA                           2009        31,800       28,432      3,368     10.6
CN5114500000000   51     145   Powhatan County, VA                               2009        14,164       13,273        891      6.3
CN5114700000000   51     147   Prince Edward County, VA                          2009         9,992        9,104        888      8.9
CN5114900000000   51     149   Prince George County, VA                          2009        15,052       14,009      1,043      6.9
CN5115300000000   51     153   Prince William County, VA                         2009       208,417      197,060     11,357      5.4
CN5115500000000   51     155   Pulaski County, VA                                2009        18,123       16,147      1,976     10.9
CN5115700000000   51     157   Rappahannock County, VA                           2009         4,229        3,983        246      5.8
CN5115900000000   51     159   Richmond County, VA                               2009         4,089        3,773        316      7.7
CN5116100000000   51     161   Roanoke County, VA                                2009        48,506       45,655      2,851      5.9
CN5116300000000   51     163   Rockbridge County, VA                             2009        11,671       10,918        753      6.5
CN5116500000000   51     165   Rockingham County, VA                             2009        41,705       39,260      2,445      5.9
CN5116700000000   51     167   Russell County, VA                                2009        12,397       11,095      1,302     10.5
CN5116900000000   51     169   Scott County, VA                                  2009         9,861        8,919        942      9.6
CN5117100000000   51     171   Shenandoah County, VA                             2009        20,232       18,576      1,656      8.2
CN5117300000000   51     173   Smyth County, VA                                  2009        15,153       13,472      1,681     11.1
CN5117500000000   51     175   Southampton County, VA                            2009         8,095        7,450        645      8.0
CN5117700000000   51     177   Spotsylvania County, VA                           2009        64,917       61,268      3,649      5.6
CN5117900000000   51     179   Stafford County, VA                               2009        65,512       61,927      3,585      5.5
CN5118100000000   51     181   Surry County, VA                                  2009         3,719        3,441        278      7.5
CN5118300000000   51     183   Sussex County, VA                                 2009         4,441        3,991        450     10.1
CN5118500000000   51     185   Tazewell County, VA                               2009        21,483       19,864      1,619      7.5
CN5118700000000   51     187   Warren County, VA                                 2009        19,746       18,257      1,489      7.5
CN5119100000000   51     191   Washington County, VA                             2009        26,996       24,701      2,295      8.5
CN5119300000000   51     193   Westmoreland County, VA                           2009         9,133        8,438        695      7.6
CN5119500000000   51     195   Wise County, VA                                   2009        19,412       18,129      1,283      6.6
CN5119700000000   51     197   Wythe County, VA                                  2009        16,396       14,680      1,716     10.5
CN5119900000000   51     199   York County, VA                                   2009        30,435       28,820      1,615      5.3
CN5151000000000   51     510   Alexandria city, VA                               2009        94,424       89,890      4,534      4.8
CN5152000000000   51     520   Bristol city, VA                                  2009         8,125        7,315        810     10.0
CN5153000000000   51     530   Buena Vista city, VA                              2009         3,449        3,155        294      8.5
CN5154000000000   51     540   Charlottesville city, VA                          2009        21,718       20,317      1,401      6.5
CN5155000000000   51     550   Chesapeake city, VA                               2009       114,934      107,619      7,315      6.4
CN5157000000000   51     570   Colonial Heights city, VA                         2009         9,160        8,440        720      7.9
CN5158000000000   51     580   Covington city, VA                                2009         2,742        2,466        276     10.1
CN5159000000000   51     590   Danville city, VA                                 2009        20,102       17,388      2,714     13.5
CN5159500000000   51     595   Emporia city, VA                                  2009         2,535        2,228        307     12.1
CN5160000000000   51     600   Fairfax city, VA                                  2009        14,525       13,722        803      5.5
CN5161000000000   51     610   Falls Church city, VA                             2009         7,259        6,758        501      6.9
CN5162000000000   51     620   Franklin city, VA                                 2009         3,945        3,546        399     10.1
CN5163000000000   51     630   Fredericksburg city, VA                           2009        12,984       11,768      1,216      9.4
CN5164000000000   51     640   Galax city, VA                                    2009         3,234        2,921        313      9.7
CN5165000000000   51     650   Hampton city, VA                                  2009        67,306       62,042      5,264      7.8
CN5166000000000   51     660   Harrisonburg city, VA                             2009        23,048       21,497      1,551      6.7
CN5167000000000   51     670   Hopewell city, VA                                 2009        10,553        9,454      1,099     10.4
CN5167800000000   51     678   Lexington city, VA                                2009         2,479        2,239        240      9.7
CN5168000000000   51     680   Lynchburg city, VA                                2009        34,844       32,040      2,804      8.0
CN5168300000000   51     683   Manassas city, VA                                 2009        20,468       18,972      1,496      7.3
CN5168500000000   51     685   Manassas Park city, VA                            2009         6,870        6,455        415      6.0
CN5169000000000   51     690   Martinsville city, VA                             2009         6,208        5,011      1,197     19.3
CN5170000000000   51     700   Newport News city, VA                             2009        94,427       87,426      7,001      7.4
CN5171000000000   51     710   Norfolk city, VA                                  2009        98,751       90,318      8,433      8.5
CN5172000000000   51     720   Norton city, VA                                   2009         1,724        1,614        110      6.4
CN5173000000000   51     730   Petersburg city, VA                               2009        14,460       12,533      1,927     13.3
CN5173500000000   51     735   Poquoson city, VA                                 2009         6,197        5,876        321      5.2
CN5174000000000   51     740   Portsmouth city, VA                               2009        45,167       41,325      3,842      8.5
CN5175000000000   51     750   Radford city, VA                                  2009         7,922        7,215        707      8.9
CN5176000000000   51     760   Richmond city, VA                                 2009       101,096       91,416      9,680      9.6
CN5177000000000   51     770   Roanoke city, VA                                  2009        47,264       43,194      4,070      8.6
CN5177500000000   51     775   Salem city, VA                                    2009        13,289       12,441        848      6.4
CN5179000000000   51     790   Staunton city, VA                                 2009        11,891       11,029        862      7.2
CN5180000000000   51     800   Suffolk city, VA                                  2009        40,575       37,854      2,721      6.7
CN5181000000000   51     810   Virginia Beach city, VA                           2009       219,738      206,585     13,153      6.0
CN5182000000000   51     820   Waynesboro city, VA                               2009        10,699        9,786        913      8.5
CN5183000000000   51     830   Williamsburg city, VA                             2009         5,543        4,721        822     14.8
CN5184000000000   51     840   Winchester city, VA                               2009        14,218       13,067      1,151      8.1
CN5300100000000   53     001   Adams County, WA                                  2009         8,320        7,570        750      9.0
CN5300300000000   53     003   Asotin County, WA                                 2009        10,387        9,391        996      9.6
CN5300500000000   53     005   Benton County, WA                                 2009        92,828       86,121      6,707      7.2
CN5300700000000   53     007   Chelan County, WA                                 2009        42,120       38,717      3,403      8.1
CN5300900000000   53     009   Clallam County, WA                                2009        30,374       27,306      3,068     10.1
CN5301100000000   53     011   Clark County, WA                                  2009       219,478      190,185     29,293     13.3
CN5301300000000   53     013   Columbia County, WA                               2009         1,600        1,424        176     11.0
CN5301500000000   53     015   Cowlitz County, WA                                2009        45,014       38,954      6,060     13.5
CN5301700000000   53     017   Douglas County, WA                                2009        22,170       20,394      1,776      8.0
CN5301900000000   53     019   Ferry County, WA                                  2009         3,083        2,673        410     13.3
CN5302100000000   53     021   Franklin County, WA                               2009        36,752       33,671      3,081      8.4
CN5302300000000   53     023   Garfield County, WA                               2009         1,028          953         75      7.3
CN5302500000000   53     025   Grant County, WA                                  2009        42,357       38,150      4,207      9.9
CN5302700000000   53     027   Grays Harbor County, WA                           2009        31,602       27,416      4,186     13.2
CN5302900000000   53     029   Island County, WA                                 2009        33,017       30,058      2,959      9.0
CN5303100000000   53     031   Jefferson County, WA                              2009        13,171       11,995      1,176      8.9
CN5303300000000   53     033   King County, WA                                   2009     1,113,894    1,024,328     89,566      8.0
CN5303500000000   53     035   Kitsap County, WA                                 2009       125,529      115,796      9,733      7.8
CN5303700000000   53     037   Kittitas County, WA                               2009        20,924       19,014      1,910      9.1
CN5303900000000   53     039   Klickitat County, WA                              2009        10,904        9,772      1,132     10.4
CN5304100000000   53     041   Lewis County, WA                                  2009        31,789       27,561      4,228     13.3
CN5304300000000   53     043   Lincoln County, WA                                2009         4,858        4,443        415      8.5
CN5304500000000   53     045   Mason County, WA                                  2009        25,549       22,795      2,754     10.8
CN5304700000000   53     047   Okanogan County, WA                               2009        22,152       20,019      2,133      9.6
CN5304900000000   53     049   Pacific County, WA                                2009         9,299        8,109      1,190     12.8
CN5305100000000   53     051   Pend Oreille County, WA                           2009         5,573        4,762        811     14.6
CN5305300000000   53     053   Pierce County, WA                                 2009       397,744      359,010     38,734      9.7
CN5305500000000   53     055   San Juan County, WA                               2009         8,503        7,934        569      6.7
CN5305700000000   53     057   Skagit County, WA                                 2009        58,592       52,625      5,967     10.2
CN5305900000000   53     059   Skamania County, WA                               2009         5,117        4,448        669     13.1
CN5306100000000   53     061   Snohomish County, WA                              2009       381,983      345,897     36,086      9.4
CN5306300000000   53     063   Spokane County, WA                                2009       240,002      217,765     22,237      9.3
CN5306500000000   53     065   Stevens County, WA                                2009        18,977       16,502      2,475     13.0
CN5306700000000   53     067   Thurston County, WA                               2009       131,896      121,431     10,465      7.9
CN5306900000000   53     069   Wahkiakum County, WA                              2009         1,625        1,390        235     14.5
CN5307100000000   53     071   Walla Walla County, WA                            2009        31,127       29,002      2,125      6.8
CN5307300000000   53     073   Whatcom County, WA                                2009       108,027       98,816      9,211      8.5
CN5307500000000   53     075   Whitman County, WA                                2009        21,833       20,585      1,248      5.7
CN5307700000000   53     077   Yakima County, WA                                 2009       126,001      114,665     11,336      9.0
CN5400100000000   54     001   Barbour County, WV                                2009         6,876        6,277        599      8.7
CN5400300000000   54     003   Berkeley County, WV                               2009        46,564       42,615      3,949      8.5
CN5400500000000   54     005   Boone County, WV                                  2009         9,381        8,653        728      7.8
CN5400700000000   54     007   Braxton County, WV                                2009         5,945        5,455        490      8.2
CN5400900000000   54     009   Brooke County, WV                                 2009        11,132        9,907      1,225     11.0
CN5401100000000   54     011   Cabell County, WV                                 2009        44,709       41,714      2,995      6.7
CN5401300000000   54     013   Calhoun County, WV                                2009         2,849        2,485        364     12.8
CN5401500000000   54     015   Clay County, WV                                   2009         3,556        3,159        397     11.2
CN5401700000000   54     017   Doddridge County, WV                              2009         2,860        2,638        222      7.8
CN5401900000000   54     019   Fayette County, WV                                2009        18,118       16,590      1,528      8.4
CN5402100000000   54     021   Gilmer County, WV                                 2009         3,218        3,006        212      6.6
CN5402300000000   54     023   Grant County, WV                                  2009         5,092        4,586        506      9.9
CN5402500000000   54     025   Greenbrier County, WV                             2009        14,851       13,467      1,384      9.3
CN5402700000000   54     027   Hampshire County, WV                              2009         9,290        8,532        758      8.2
CN5402900000000   54     029   Hancock County, WV                                2009        14,598       12,957      1,641     11.2
CN5403100000000   54     031   Hardy County, WV                                  2009         6,750        6,147        603      8.9
CN5403300000000   54     033   Harrison County, WV                               2009        31,478       29,434      2,044      6.5
CN5403500000000   54     035   Jackson County, WV                                2009        11,722       10,391      1,331     11.4
CN5403700000000   54     037   Jefferson County, WV                              2009        24,647       23,019      1,628      6.6
CN5403900000000   54     039   Kanawha County, WV                                2009        92,520       86,739      5,781      6.2
CN5404100000000   54     041   Lewis County, WV                                  2009         7,707        7,143        564      7.3
CN5404300000000   54     043   Lincoln County, WV                                2009         8,158        7,371        787      9.6
CN5404500000000   54     045   Logan County, WV                                  2009        13,388       12,308      1,080      8.1
CN5404700000000   54     047   McDowell County, WV                               2009         7,463        6,603        860     11.5
CN5404900000000   54     049   Marion County, WV                                 2009        26,502       24,936      1,566      5.9
CN5405100000000   54     051   Marshall County, WV                               2009        14,905       13,600      1,305      8.8
CN5405300000000   54     053   Mason County, WV                                  2009        10,279        9,073      1,206     11.7
CN5405500000000   54     055   Mercer County, WV                                 2009        25,342       23,686      1,656      6.5
CN5405700000000   54     057   Mineral County, WV                                2009        13,815       12,806      1,009      7.3
CN5405900000000   54     059   Mingo County, WV                                  2009         8,937        8,143        794      8.9
CN5406100000000   54     061   Monongalia County, WV                             2009        49,875       47,679      2,196      4.4
CN5406300000000   54     063   Monroe County, WV                                 2009         5,829        5,407        422      7.2
CN5406500000000   54     065   Morgan County, WV                                 2009         6,883        6,277        606      8.8
CN5406700000000   54     067   Nicholas County, WV                               2009        10,697        9,772        925      8.6
CN5406900000000   54     069   Ohio County, WV                                   2009        21,306       19,693      1,613      7.6
CN5407100000000   54     071   Pendleton County, WV                              2009         3,562        3,293        269      7.6
CN5407300000000   54     073   Pleasants County, WV                              2009         3,221        2,893        328     10.2
CN5407500000000   54     075   Pocahontas County, WV                             2009         3,602        3,174        428     11.9
CN5407700000000   54     077   Preston County, WV                                2009        15,420       14,335      1,085      7.0
CN5407900000000   54     079   Putnam County, WV                                 2009        27,921       26,229      1,692      6.1
CN5408100000000   54     081   Raleigh County, WV                                2009        32,854       30,491      2,363      7.2
CN5408300000000   54     083   Randolph County, WV                               2009        12,712       11,586      1,126      8.9
CN5408500000000   54     085   Ritchie County, WV                                2009         4,404        3,994        410      9.3
CN5408700000000   54     087   Roane County, WV                                  2009         5,562        4,897        665     12.0
CN5408900000000   54     089   Summers County, WV                                2009         4,652        4,286        366      7.9
CN5409100000000   54     091   Taylor County, WV                                 2009         7,138        6,632        506      7.1
CN5409300000000   54     093   Tucker County, WV                                 2009         2,882        2,556        326     11.3
CN5409500000000   54     095   Tyler County, WV                                  2009         3,631        3,251        380     10.5
CN5409700000000   54     097   Upshur County, WV                                 2009        10,749        9,851        898      8.4
CN5409900000000   54     099   Wayne County, WV                                  2009        17,306       15,941      1,365      7.9
CN5410100000000   54     101   Webster County, WV                                2009         3,257        2,917        340     10.4
CN5410300000000   54     103   Wetzel County, WV                                 2009         6,305        5,569        736     11.7
CN5410500000000   54     105   Wirt County, WV                                   2009         2,434        2,139        295     12.1
CN5410700000000   54     107   Wood County, WV                                   2009        40,962       37,470      3,492      8.5
CN5410900000000   54     109   Wyoming County, WV                                2009         8,217        7,398        819     10.0
CN5500100000000   55     001   Adams County, WI                                  2009         9,989        8,937      1,052     10.5
CN5500300000000   55     003   Ashland County, WI                                2009         9,136        8,225        911     10.0
CN5500500000000   55     005   Barron County, WI                                 2009        25,143       22,880      2,263      9.0
CN5500700000000   55     007   Bayfield County, WI                               2009         8,030        7,297        733      9.1
CN5500900000000   55     009   Brown County, WI                                  2009       141,023      130,169     10,854      7.7
CN5501100000000   55     011   Buffalo County, WI                                2009         8,315        7,741        574      6.9
CN5501300000000   55     013   Burnett County, WI                                2009         7,984        7,124        860     10.8
CN5501500000000   55     015   Calumet County, WI                                2009        25,633       23,682      1,951      7.6
CN5501700000000   55     017   Chippewa County, WI                               2009        33,141       30,346      2,795      8.4
CN5501900000000   55     019   Clark County, WI                                  2009        17,846       16,165      1,681      9.4
CN5502100000000   55     021   Columbia County, WI                               2009        31,128       28,547      2,581      8.3
CN5502300000000   55     023   Crawford County, WI                               2009         9,383        8,461        922      9.8
CN5502500000000   55     025   Dane County, WI                                   2009       298,925      281,647     17,278      5.8
CN5502700000000   55     027   Dodge County, WI                                  2009        47,272       42,726      4,546      9.6
CN5502900000000   55     029   Door County, WI                                   2009        17,386       15,848      1,538      8.8
CN5503100000000   55     031   Douglas County, WI                                2009        23,504       21,578      1,926      8.2
CN5503300000000   55     033   Dunn County, WI                                   2009        25,785       23,925      1,860      7.2
CN5503500000000   55     035   Eau Claire County, WI                             2009        56,821       52,959      3,862      6.8
CN5503700000000   55     037   Florence County, WI                               2009         2,410        2,160        250     10.4
CN5503900000000   55     039   Fond du Lac County, WI                            2009        56,234       51,171      5,063      9.0
CN5504100000000   55     041   Forest County, WI                                 2009         4,973        4,464        509     10.2
CN5504300000000   55     043   Grant County, WI                                  2009        28,735       26,582      2,153      7.5
CN5504500000000   55     045   Green County, WI                                  2009        20,333       18,528      1,805      8.9
CN5504700000000   55     047   Green Lake County, WI                             2009        10,242        9,258        984      9.6
CN5504900000000   55     049   Iowa County, WI                                   2009        14,014       12,933      1,081      7.7
CN5505100000000   55     051   Iron County, WI                                   2009         2,989        2,627        362     12.1
CN5505300000000   55     053   Jackson County, WI                                2009         9,981        9,094        887      8.9
CN5505500000000   55     055   Jefferson County, WI                              2009        42,686       38,770      3,916      9.2
CN5505700000000   55     057   Juneau County, WI                                 2009        13,554       12,199      1,355     10.0
CN5505900000000   55     059   Kenosha County, WI                                2009        86,164       77,164      9,000     10.4
CN5506100000000   55     061   Kewaunee County, WI                               2009        11,572       10,666        906      7.8
CN5506300000000   55     063   La Crosse County, WI                              2009        66,001       61,611      4,390      6.7
CN5506500000000   55     065   Lafayette County, WI                              2009         9,277        8,607        670      7.2
CN5506700000000   55     067   Langlade County, WI                               2009        10,985        9,872      1,113     10.1
CN5506900000000   55     069   Lincoln County, WI                                2009        15,584       13,835      1,749     11.2
CN5507100000000   55     071   Manitowoc County, WI                              2009        46,299       41,696      4,603      9.9
CN5507300000000   55     073   Marathon County, WI                               2009        74,952       68,390      6,562      8.8
CN5507500000000   55     075   Marinette County, WI                              2009        22,450       19,854      2,596     11.6
CN5507700000000   55     077   Marquette County, WI                              2009         7,786        6,985        801     10.3
CN5507800000000   55     078   Menominee County, WI                              2009         1,640        1,412        228     13.9
CN5507900000000   55     079   Milwaukee County, WI                              2009       467,652      423,498     44,154      9.4
CN5508100000000   55     081   Monroe County, WI                                 2009        24,781       22,890      1,891      7.6
CN5508300000000   55     083   Oconto County, WI                                 2009        20,576       18,253      2,323     11.3
CN5508500000000   55     085   Oneida County, WI                                 2009        18,972       17,130      1,842      9.7
CN5508700000000   55     087   Outagamie County, WI                              2009        99,345       91,091      8,254      8.3
CN5508900000000   55     089   Ozaukee County, WI                                2009        47,578       44,022      3,556      7.5
CN5509100000000   55     091   Pepin County, WI                                  2009         4,134        3,830        304      7.4
CN5509300000000   55     093   Pierce County, WI                                 2009        23,490       21,706      1,784      7.6
CN5509500000000   55     095   Polk County, WI                                   2009        24,271       21,775      2,496     10.3
CN5509700000000   55     097   Portage County, WI                                2009        43,149       40,072      3,077      7.1
CN5509900000000   55     099   Price County, WI                                  2009         8,341        7,433        908     10.9
CN5510100000000   55     101   Racine County, WI                                 2009        99,391       89,224     10,167     10.2
CN5510300000000   55     103   Richland County, WI                               2009        10,153        9,257        896      8.8
CN5510500000000   55     105   Rock County, WI                                   2009        82,403       72,056     10,347     12.6
CN5510700000000   55     107   Rusk County, WI                                   2009         7,380        6,426        954     12.9
CN5510900000000   55     109   St. Croix County, WI                              2009        47,322       43,525      3,797      8.0
CN5511100000000   55     111   Sauk County, WI                                   2009        35,710       32,755      2,955      8.3
CN5511300000000   55     113   Sawyer County, WI                                 2009         9,087        8,179        908     10.0
CN5511500000000   55     115   Shawano County, WI                                2009        22,679       20,573      2,106      9.3
CN5511700000000   55     117   Sheboygan County, WI                              2009        64,930       58,975      5,955      9.2
CN5511900000000   55     119   Taylor County, WI                                 2009        10,744        9,508      1,236     11.5
CN5512100000000   55     121   Trempealeau County, WI                            2009        16,315       15,081      1,234      7.6
CN5512300000000   55     123   Vernon County, WI                                 2009        15,250       14,060      1,190      7.8
CN5512500000000   55     125   Vilas County, WI                                  2009        10,993        9,905      1,088      9.9
CN5512700000000   55     127   Walworth County, WI                               2009        56,186       51,099      5,087      9.1
CN5512900000000   55     129   Washburn County, WI                               2009         7,953        7,176        777      9.8
CN5513100000000   55     131   Washington County, WI                             2009        74,836       68,338      6,498      8.7
CN5513300000000   55     133   Waukesha County, WI                               2009       213,079      197,001     16,078      7.5
CN5513500000000   55     135   Waupaca County, WI                                2009        28,381       25,665      2,716      9.6
CN5513700000000   55     137   Waushara County, WI                               2009        12,851       11,578      1,273      9.9
CN5513900000000   55     139   Winnebago County, WI                              2009        95,244       87,924      7,320      7.7
CN5514100000000   55     141   Wood County, WI                                   2009        41,876       38,201      3,675      8.8
CN5600100000000   56     001   Albany County, WY                                 2009        19,705       18,882        823      4.2
CN5600300000000   56     003   Big Horn County, WY                               2009         5,066        4,625        441      8.7
CN5600500000000   56     005   Campbell County, WY                               2009        28,805       27,265      1,540      5.3
CN5600700000000   56     007   Carbon County, WY                                 2009         7,950        7,376        574      7.2
CN5600900000000   56     009   Converse County, WY                               2009         7,634        7,197        437      5.7
CN5601100000000   56     011   Crook County, WY                                  2009         3,596        3,391        205      5.7
CN5601300000000   56     013   Fremont County, WY                                2009        19,255       17,768      1,487      7.7
CN5601500000000   56     015   Goshen County, WY                                 2009         6,315        5,975        340      5.4
CN5601700000000   56     017   Hot Springs County, WY                            2009         2,537        2,387        150      5.9
CN5601900000000   56     019   Johnson County, WY                                2009         4,100        3,792        308      7.5
CN5602100000000   56     021   Laramie County, WY                                2009        43,841       41,003      2,838      6.5
CN5602300000000   56     023   Lincoln County, WY                                2009         8,416        7,757        659      7.8
CN5602500000000   56     025   Natrona County, WY                                2009        41,258       38,548      2,710      6.6
CN5602700000000   56     027   Niobrara County, WY                               2009         1,299        1,234         65      5.0
CN5602900000000   56     029   Park County, WY                                   2009        14,910       13,989        921      6.2
CN5603100000000   56     031   Platte County, WY                                 2009         4,138        3,888        250      6.0
CN5603300000000   56     033   Sheridan County, WY                               2009        16,508       15,388      1,120      6.8
CN5603500000000   56     035   Sublette County, WY                               2009         7,295        6,972        323      4.4
CN5603700000000   56     037   Sweetwater County, WY                             2009        24,323       22,765      1,558      6.4
CN5603900000000   56     039   Teton County, WY                                  2009        13,882       12,917        965      7.0
CN5604100000000   56     041   Uinta County, WY                                  2009        11,570       10,789        781      6.8
CN5604300000000   56     043   Washakie County, WY                               2009         4,404        4,137        267      6.1
CN5604500000000   56     045   Weston County, WY                                 2009         3,313        3,107        206      6.2
CN7200100000000   72     001   Adjuntas Municipio, PR                            2009         5,084        4,115        969     19.1
CN7200300000000   72     003   Aguada Municipio, PR                              2009        15,358       12,854      2,504     16.3
CN7200500000000   72     005   Aguadilla Municipio, PR                           2009        20,962       17,601      3,361     16.0
CN7200700000000   72     007   Aguas Buenas Municipio, PR                        2009         9,298        7,691      1,607     17.3
CN7200900000000   72     009   Aibonito Municipio, PR                            2009         7,551        6,169      1,382     18.3
CN7201100000000   72     011   Anasco Municipio, PR                              2009        10,502        8,722      1,780     16.9
CN7201300000000   72     013   Arecibo Municipio, PR                             2009        31,328       26,468      4,860     15.5
CN7201500000000   72     015   Arroyo Municipio, PR                              2009         5,738        4,482      1,256     21.9
CN7201700000000   72     017   Barceloneta Municipio, PR                         2009         7,049        5,629      1,420     20.1
CN7201900000000   72     019   Barranquitas Municipio, PR                        2009         7,518        6,167      1,351     18.0
CN7202100000000   72     021   Bayamon Municipio, PR                             2009        76,835       67,044      9,791     12.7
CN7202300000000   72     023   Cabo Rojo Municipio, PR                           2009        20,261       17,611      2,650     13.1
CN7202500000000   72     025   Caguas Municipio, PR                              2009        51,080       43,492      7,588     14.9
CN7202700000000   72     027   Camuy Municipio, PR                               2009        12,422       10,649      1,773     14.3
CN7202900000000   72     029   Canovanas Municipio, PR                           2009        14,406       11,574      2,832     19.7
CN7203100000000   72     031   Carolina Municipio, PR                            2009        72,244       63,347      8,897     12.3
CN7203300000000   72     033   Catano Municipio, PR                              2009         7,341        6,051      1,290     17.6
CN7203500000000   72     035   Cayey Municipio, PR                               2009        14,864       12,307      2,557     17.2
CN7203700000000   72     037   Ceiba Municipio, PR                               2009         5,478        4,495        983     17.9
CN7203900000000   72     039   Ciales Municipio, PR                              2009         5,260        3,970      1,290     24.5
CN7204100000000   72     041   Cidra Municipio, PR                               2009        15,236       12,774      2,462     16.2
CN7204300000000   72     043   Coamo Municipio, PR                               2009        11,480        9,060      2,420     21.1
CN7204500000000   72     045   Comerio Municipio, PR                             2009         4,622        3,644        978     21.2
