"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Barry County, MO"	"29009"	7116	633529	1123.23
	"Barton County, MO"	"29011"	2486	225271	1103.56
	"Bates County, MO"	"29013"	3745	303439	1234.19
	"Benton County, MO"	"29015"	4859	332148	1462.90
	"Bollinger County, MO"	"29017"	2359	221911	1063.04
	"Boone County, MO"	"29019"	16700	2805204	595.32
	"Buchanan County, MO"	"29021"	17000	1579683	1076.17
	"Butler County, MO"	"29023"	9770	757928	1289.04
	"Caldwell County, MO"	"29025"	1888	164976	1144.41
	"Callaway County, MO"	"29027"	6357	777317	817.81
	"Camden County, MO"	"29029"	7726	748357	1032.39
	"Cape Girardeau County, MO"	"29031"	12972	1327683	977.04
	"Carroll County, MO"	"29033"	2295	172386	1331.31
	"Carter County, MO"	"29035"	1396	109925	1269.96
	"Cass County, MO"	"29037"	14604	1699656	859.23
	"Cedar County, MO"	"29039"	3588	251532	1426.46
	"Chariton County, MO"	"29041"	1953	143072	1365.05
	"Christian County, MO"	"29043"	9222	1271280	725.41
	"Clark County, MO"	"29045"	1558	128578	1211.72
	"Clay County, MO"	"29047"	27453	3800842	722.29
	"Clinton County, MO"	"29049"	4317	364067	1185.77
	"Cole County, MO"	"29051"	10999	1337446	822.39
	"Cooper County, MO"	"29053"	3343	311981	1071.54
	"Crawford County, MO"	"29055"	4938	434217	1137.22
	"Dade County, MO"	"29057"	2040	140731	1449.57
	"Dallas County, MO"	"29059"	3258	294946	1104.61
	"Daviess County, MO"	"29061"	1617	148031	1092.34
	"DeKalb County, MO"	"29063"	2138	228933	933.90
	"Dent County, MO"	"29065"	3480	276163	1260.13
	"Douglas County, MO"	"29067"	2764	241923	1142.51
	"Dunklin County, MO"	"29069"	8194	579130	1414.88
	"Franklin County, MO"	"29071"	16669	1785327	933.67
	"Gasconade County, MO"	"29073"	3629	273918	1324.85
	"Gentry County, MO"	"29075"	1676	121983	1373.96
	"Greene County, MO"	"29077"	44914	4783400	938.96
	"Grundy County, MO"	"29079"	2534	184887	1370.57
	"Harrison County, MO"	"29081"	2169	158463	1368.77
	"Henry County, MO"	"29083"	5438	399164	1362.35
	"Hickory County, MO"	"29085"	2524	167607	1505.90
	"Holt County, MO"	"29087"	1229	88805	1383.93
	"Howard County, MO"	"29089"	1905	182396	1044.43
	"Howell County, MO"	"29091"	8711	704132	1237.13
	"Iron County, MO"	"29093"	2831	189524	1493.74
	"Jackson County, MO"	"29095"	109475	12027823	910.18
	"Jasper County, MO"	"29097"	20358	2027044	1004.32
	"Jefferson County, MO"	"29099"	31070	3833378	810.51
	"Johnson County, MO"	"29101"	6690	931993	717.82
	"Knox County, MO"	"29103"	1019	74761	1363.01
	"Laclede County, MO"	"29105"	6619	621141	1065.62
	"Lafayette County, MO"	"29107"	6688	594864	1124.29
	"Lawrence County, MO"	"29109"	7600	673851	1127.85
	"Lewis County, MO"	"29111"	2135	184821	1155.17
	"Lincoln County, MO"	"29113"	7045	876081	804.15
	"Linn County, MO"	"29115"	3250	232709	1396.59
	"Livingston County, MO"	"29117"	3495	267426	1306.90
	"McDonald County, MO"	"29119"	3772	405424	930.38
	"Macon County, MO"	"29121"	3736	279387	1337.21
	"Madison County, MO"	"29123"	2922	218779	1335.59
	"Maries County, MO"	"29125"	1739	162580	1069.63
	"Marion County, MO"	"29127"	6145	513526	1196.63
	"Mercer County, MO"	"29129"	783	67007	1168.53
	"Miller County, MO"	"29131"	4892	441942	1106.93
	"Mississippi County, MO"	"29133"	3207	250612	1279.67
	"Moniteau County, MO"	"29135"	2662	277007	960.99
	"Monroe County, MO"	"29137"	1838	162172	1133.36
	"Montgomery County, MO"	"29139"	2870	217657	1318.59
	"Morgan County, MO"	"29141"	4943	362152	1364.90
	"New Madrid County, MO"	"29143"	4412	340525	1295.65
	"Newton County, MO"	"29145"	10283	1016789	1011.32
	"Nodaway County, MO"	"29147"	3492	409295	853.17
	"Oregon County, MO"	"29149"	2490	192010	1296.81
	"Osage County, MO"	"29151"	2286	243560	938.58
	"Ozark County, MO"	"29153"	2292	172024	1332.37
	"Pemiscot County, MO"	"29155"	4348	337299	1289.06
	"Perry County, MO"	"29157"	3470	337363	1028.57
	"Pettis County, MO"	"29159"	7440	738616	1007.29
	"Phelps County, MO"	"29161"	7751	780204	993.46
	"Pike County, MO"	"29163"	3575	332755	1074.36
	"Platte County, MO"	"29165"	9828	1543527	636.72
	"Polk County, MO"	"29167"	5812	535691	1084.95
	"Pulaski County, MO"	"29169"	5172	868429	595.56
	"Putnam County, MO"	"29171"	1240	90762	1366.21
	"Ralls County, MO"	"29173"	1625	180184	901.86
	"Randolph County, MO"	"29175"	5041	452469	1114.11
	"Ray County, MO"	"29177"	4334	420933	1029.62
	"Reynolds County, MO"	"29179"	1478	119371	1238.16
	"Ripley County, MO"	"29181"	3312	249713	1326.32
	"St. Charles County, MO"	"29183"	38364	6136458	625.18
	"St. Clair County, MO"	"29185"	2501	173320	1443.00
	"Ste. Genevieve County, MO"	"29186"	3164	325094	973.26
	"St. Francois County, MO"	"29187"	12944	1123078	1152.55
	"St. Louis County, MO"	"29189"	171182	18085699	946.50
	"Saline County, MO"	"29195"	4871	417855	1165.72
	"Schuyler County, MO"	"29197"	981	77814	1260.70
	"Scotland County, MO"	"29199"	1154	87768	1314.83
	"Scott County, MO"	"29201"	7593	711151	1067.71
	"Shannon County, MO"	"29203"	1626	149726	1085.98
	"Shelby County, MO"	"29205"	1607	116318	1381.56
	"Stoddard County, MO"	"29207"	6800	538593	1262.55
	"Stone County, MO"	"29209"	6078	554297	1096.52
	"Sullivan County, MO"	"29211"	1508	122085	1235.20
	"Taney County, MO"	"29213"	8547	859371	994.56
	"Texas County, MO"	"29215"	5227	451432	1157.87
	"Vernon County, MO"	"29217"	4422	373423	1184.18
	"Warren County, MO"	"29219"	4496	541732	829.93
	"Washington County, MO"	"29221"	4633	441072	1050.40
	"Wayne County, MO"	"29223"	3446	240761	1431.29
	"Webster County, MO"	"29225"	5257	625739	840.13
	"Worth County, MO"	"29227"	566	39592	1429.58
	"Wright County, MO"	"29229"	3958	331175	1195.14
	"St. Louis city, MO"	"29510"	62576	5864347	1067.06
	"Beaverhead County, MT"	"30001"	1445	164638	877.68
	"Big Horn County, MT"	"30003"	2067	231226	893.93
	"Blaine County, MT"	"30005"	1233	119433	1032.38
	"Broadwater County, MT"	"30007"	916	92311	992.30
	"Carbon County, MT"	"30009"	1716	179638	955.25
	"Carter County, MT"	"30011"	260	22219	1170.17
	"Cascade County, MT"	"30013"	14008	1455374	962.50
	"Chouteau County, MT"	"30015"	1098	104568	1050.03
	"Custer County, MT"	"30017"	2565	210237	1220.05
	"Daniels County, MT"	"30019"	450	32753	1373.92
	"Dawson County, MT"	"30021"	1868	163144	1145.00
	"Deer Lodge County, MT"	"30023"	2262	166724	1356.73
	"Fallon County, MT"	"30025"	572	51958	1100.89
	"Fergus County, MT"	"30027"	2800	208049	1345.84
	"Flathead County, MT"	"30029"	13616	1556834	874.60
	"Gallatin County, MT"	"30031"	8014	1527531	524.64
	"Garfield County, MT"	"30033"	229	22669	1010.19
	"Glacier County, MT"	"30035"	2192	240799	910.30
	"Golden Valley County, MT"	"30037"	161	16796	958.56
	"Granite County, MT"	"30039"	510	54745	931.59
	"Hill County, MT"	"30041"	2669	292840	911.42
	"Jefferson County, MT"	"30043"	1633	197025	828.83
	"Judith Basin County, MT"	"30045"	352	38086	924.22
	"Lake County, MT"	"30047"	4867	507017	959.93
	"Lewis and Clark County, MT"	"30049"	9366	1099340	851.97
	"Liberty County, MT"	"30051"	402	41017	980.08
	"Lincoln County, MT"	"30053"	3937	345529	1139.41
	"McCone County, MT"	"30055"	331	31943	1036.22
	"Madison County, MT"	"30057"	1349	133227	1012.56
	"Meagher County, MT"	"30059"	441	34136	1291.89
	"Mineral County, MT"	"30061"	846	73821	1146.02
	"Missoula County, MT"	"30063"	13439	1902124	706.53
	"Musselshell County, MT"	"30065"	1036	80834	1281.64
	"Park County, MT"	"30067"	2653	282807	938.10
	"Petroleum County, MT"	"30069"	65	8879	732.06
	"Phillips County, MT"	"30071"	944	77030	1225.50
	"Pondera County, MT"	"30073"	1303	111840	1165.06
	"Powder River County, MT"	"30075"	360	32109	1121.18
	"Powell County, MT"	"30077"	1313	126212	1040.31
	"Prairie County, MT"	"30079"	311	20825	1493.40
	"Ravalli County, MT"	"30081"	6877	707319	972.26
	"Richland County, MT"	"30083"	1762	180224	977.67
	"Roosevelt County, MT"	"30085"	2194	191439	1146.06
	"Rosebud County, MT"	"30087"	1402	166465	842.22
	"Sanders County, MT"	"30089"	2237	198863	1124.90
	"Sheridan County, MT"	"30091"	1062	65831	1613.22
	"Silver Bow County, MT"	"30093"	7530	613317	1227.75
	"Stillwater County, MT"	"30095"	1446	159044	909.18
	"Sweet Grass County, MT"	"30097"	721	65657	1098.13
	"Teton County, MT"	"30099"	1168	111126	1051.06
	"Toole County, MT"	"30101"	934	92525	1009.46
	"Treasure County, MT"	"30103"	137	13638	1004.55
	"Valley County, MT"	"30105"	1558	134873	1155.16
	"Wheatland County, MT"	"30107"	439	38504	1140.14
	"Wibaux County, MT"	"30109"	315	18769	1678.30
	"Yellowstone County, MT"	"30111"	23099	2574191	897.33
	"Adams County, NE"	"31001"	5471	560936	975.33
	"Antelope County, NE"	"31003"	1409	123111	1144.50
	"Arthur County, NE"	"31005"	74	8079	915.95
	"Banner County, NE"	"31007"	82	13556	604.90
	"Blaine County, NE"	"31009"	80	9174	872.03
	"Boone County, NE"	"31011"	1230	102212	1203.38
	"Box Butte County, NE"	"31013"	2184	207712	1051.46
	"Boyd County, NE"	"31015"	606	39129	1548.72
	"Brown County, NE"	"31017"	745	58174	1280.64
	"Buffalo County, NE"	"31019"	6126	816626	750.16
	"Burt County, NE"	"31021"	1830	127318	1437.35
	"Butler County, NE"	"31023"	1802	152271	1183.42
	"Cass County, NE"	"31025"	3985	451455	882.70
	"Cedar County, NE"	"31027"	1891	162562	1163.25
	"Chase County, NE"	"31029"	973	71906	1353.16
	"Cherry County, NE"	"31031"	1130	106137	1064.66
	"Cheyenne County, NE"	"31033"	1861	180281	1032.28
	"Clay County, NE"	"31035"	1397	119115	1172.82
	"Colfax County, NE"	"31037"	1638	186992	875.97
	"Cuming County, NE"	"31039"	1959	170283	1150.44
	"Custer County, NE"	"31041"	2630	200483	1311.83
	"Dakota County, NE"	"31043"	2887	369817	780.66
	"Dawes County, NE"	"31045"	1584	164497	962.94
	"Dawson County, NE"	"31047"	3913	434496	900.58
	"Deuel County, NE"	"31049"	470	35743	1314.94
	"Dixon County, NE"	"31051"	1196	107865	1108.79
	"Dodge County, NE"	"31053"	7593	656594	1156.42
	"Douglas County, NE"	"31055"	66843	9078145	736.31
	"Dundy County, NE"	"31057"	555	36851	1506.06
	"Fillmore County, NE"	"31059"	1609	108969	1476.57
	"Franklin County, NE"	"31061"	848	59188	1432.72
	"Frontier County, NE"	"31063"	423	51419	822.65
	"Furnas County, NE"	"31065"	1386	90466	1532.07
	"Gage County, NE"	"31067"	5054	404787	1248.56
	"Garden County, NE"	"31069"	613	37765	1623.20
	"Garfield County, NE"	"31071"	587	35587	1649.48
	"Gosper County, NE"	"31073"	453	36962	1225.58
	"Grant County, NE"	"31075"	85	12003	708.16
	"Greeley County, NE"	"31077"	599	46195	1296.68
	"Hall County, NE"	"31079"	9304	1026717	906.19
	"Hamilton County, NE"	"31081"	1631	165884	983.22
	"Harlan County, NE"	"31083"	826	63974	1291.15
	"Hayes County, NE"	"31085"	126	18080	696.90
	"Hitchcock County, NE"	"31087"	747	53300	1401.50
	"Holt County, NE"	"31089"	2343	193251	1212.41
	"Hooker County, NE"	"31091"	232	13306	1743.57
	"Howard County, NE"	"31093"	1221	115077	1061.03
	"Jefferson County, NE"	"31095"	2000	140392	1424.58
	"Johnson County, NE"	"31097"	1057	91207	1158.90
	"Kearney County, NE"	"31099"	1288	119736	1075.70
	"Keith County, NE"	"31101"	1732	151249	1145.13
	"Keya Paha County, NE"	"31103"	146	15755	926.69
	"Kimball County, NE"	"31105"	949	69562	1364.25
	"Knox County, NE"	"31107"	2250	159214	1413.19
	"Lancaster County, NE"	"31109"	33038	5002269	660.46
	"Lincoln County, NE"	"31111"	6252	639703	977.33
	"Logan County, NE"	"31113"	140	13666	1024.44
	"Loup County, NE"	"31115"	104	11643	893.24
	"McPherson County, NE"	"31117"	63	9479	664.63
	"Madison County, NE"	"31119"	6309	633398	996.06
	"Merrick County, NE"	"31121"	1512	142161	1063.58
	"Morrill County, NE"	"31123"	1066	91372	1166.66
	"Nance County, NE"	"31125"	945	68076	1388.15
	"Nemaha County, NE"	"31127"	1541	130638	1179.60
	"Nuckolls County, NE"	"31129"	1248	83651	1491.91
	"Otoe County, NE"	"31131"	3299	282283	1168.69
	"Pawnee County, NE"	"31133"	794	51014	1556.44
	"Perkins County, NE"	"31135"	673	54498	1234.91
	"Phelps County, NE"	"31137"	2016	168913	1193.51
	"Pierce County, NE"	"31139"	1423	133354	1067.08
	"Platte County, NE"	"31141"	4642	572024	811.50
	"Polk County, NE"	"31143"	1162	97530	1191.43
	"Red Willow County, NE"	"31145"	2317	200500	1155.61
	"Richardson County, NE"	"31147"	2381	155478	1531.41
	"Rock County, NE"	"31149"	396	27753	1426.87
	"Saline County, NE"	"31151"	2732	254957	1071.55
	"Sarpy County, NE"	"31153"	12985	2693162	482.15
	"Saunders County, NE"	"31155"	3439	368529	933.17
	"Scotts Bluff County, NE"	"31157"	7602	658626	1154.22
	"Seward County, NE"	"31159"	2989	301308	992.01
	"Sheridan County, NE"	"31161"	1396	101281	1378.34
	"Sherman County, NE"	"31163"	769	57251	1343.21
	"Sioux County, NE"	"31165"	150	24759	605.84
	"Stanton County, NE"	"31167"	875	112350	778.82
	"Thayer County, NE"	"31169"	1540	97631	1577.37
	"Thomas County, NE"	"31171"	121	12331	981.27
	"Thurston County, NE"	"31173"	1334	125671	1061.50
	"Valley County, NE"	"31175"	1058	78558	1346.78
	"Washington County, NE"	"31177"	2989	357506	836.07
	"Wayne County, NE"	"31179"	1153	172549	668.22
	"Webster County, NE"	"31181"	1103	69125	1595.66
	"Wheeler County, NE"	"31183"	116	14722	787.94
	"York County, NE"	"31185"	2671	252509	1057.78
	"Churchill County, NV"	"32001"	4396	439324	1000.63
	"Clark County, NV"	"32003"	233193	32448616	718.65
	"Douglas County, NV"	"32005"	7109	824535	862.18
	"Elko County, NV"	"32007"	4809	860028	559.17
	"Esmeralda County, NV"	"32009"	214	15381	1391.33
	"Eureka County, NV"	"32011"	242	31979	756.75
	"Humboldt County, NV"	"32013"	2158	289348	745.81
	"Lander County, NV"	"32015"	737	100797	731.17
	"Lincoln County, NV"	"32017"	884	86473	1022.28
	"Lyon County, NV"	"32019"	8279	838149	987.77
	"Mineral County, NV"	"32021"	1397	85717	1629.78
	"Nye County, NV"	"32023"	10249	724519	1414.59
	"Pershing County, NV"	"32027"	833	119819	695.22
	"Storey County, NV"	"32029"	427	68021	627.75
	"Washoe County, NV"	"32031"	56842	7222001	787.07
	"White Pine County, NV"	"32033"	1715	171166	1001.95
	"Carson City, NV"	"32510"	11798	983320	1199.81
	"Belknap County, NH"	"33001"	10998	1070915	1026.97
	"Carroll County, NH"	"33003"	8586	838287	1024.23
	"Cheshire County, NH"	"33005"	12095	1372405	881.30
	"Coos County, NH"	"33007"	7528	594270	1266.76
	"Grafton County, NH"	"33009"	13145	1560987	842.10
	"Hillsborough County, NH"	"33011"	52505	7140546	735.31
	"Merrimack County, NH"	"33013"	22033	2600734	847.18
	"Rockingham County, NH"	"33015"	37188	5259424	707.07
	"Strafford County, NH"	"33017"	16443	2171259	757.30
	"Sullivan County, NH"	"33019"	7479	767430	974.55
	"Atlantic County, NJ"	"34001"	46971	4830144	972.46
	"Bergen County, NJ"	"34003"	129404	16267061	795.50
	"Burlington County, NJ"	"34005"	67313	7986957	842.79
	"Camden County, NJ"	"34007"	83251	9199988	904.90
	"Cape May County, NJ"	"34009"	23399	1771695	1320.71
	"Cumberland County, NJ"	"34011"	26694	2749518	970.86
	"Essex County, NJ"	"34013"	114131	14200047	803.74
	"Gloucester County, NJ"	"34015"	42952	5015173	856.44
	"Hudson County, NJ"	"34017"	74244	11389431	651.87
	"Hunterdon County, NJ"	"34019"	14943	2273694	657.21
	"Mercer County, NJ"	"34021"	51673	6536429	790.54
	"Middlesex County, NJ"	"34023"	100997	14337992	704.40
	"Monmouth County, NJ"	"34025"	95761	11262513	850.26
	"Morris County, NJ"	"34027"	63778	8774613	726.85
	"Ocean County, NJ"	"34029"	125448	10082416	1244.23
	"Passaic County, NJ"	"34031"	67974	8967937	757.97
	"Salem County, NJ"	"34033"	12865	1170323	1099.27
	"Somerset County, NJ"	"34035"	38540	5710258	674.93
	"Sussex County, NJ"	"34037"	19311	2651604	728.28
	"Union County, NJ"	"34039"	75323	9616619	783.26
	"Warren County, NJ"	"34041"	16604	1929438	860.56
	"Bernalillo County, NM"	"35001"	87099	11328784	768.83
	"Catron County, NM"	"35003"	637	64001	995.30
	"Chaves County, NM"	"35005"	11383	1144929	994.21
	"Cibola County, NM"	"35006"	4107	485732	845.53
	"Colfax County, NM"	"35007"	2647	245133	1079.82
	"Curry County, NM"	"35009"	6841	855767	799.40
	"DeBaca County, NM"	"35011"	502	36426	1378.14
	"Dona Ana County, NM"	"35013"	23852	3548749	672.12
	"Eddy County, NM"	"35015"	9789	957780	1022.05
	"Grant County, NM"	"35017"	5842	533357	1095.33
	"Guadalupe County, NM"	"35019"	787	83488	942.65
	"Harding County, NM"	"35021"	145	13173	1100.74
	"Hidalgo County, NM"	"35023"	890	90463	983.83
	"Lea County, NM"	"35025"	9027	1118305	807.20
	"Lincoln County, NM"	"35027"	3192	359205	888.63
	"Los Alamos County, NM"	"35028"	2018	325778	619.44
	"Luna County, NM"	"35029"	5002	448420	1115.47
	"McKinley County, NM"	"35031"	9161	1307533	700.63
	"Mora County, NM"	"35033"	825	88180	935.59
	"Otero County, NM"	"35035"	9469	1138818	831.48
	"Quay County, NM"	"35037"	2228	164746	1352.38
	"Rio Arriba County, NM"	"35039"	6577	725372	906.71
	"Roosevelt County, NM"	"35041"	2769	345033	802.53
	"Sandoval County, NM"	"35043"	14296	2122475	673.55
	"San Juan County, NM"	"35045"	15439	2209251	698.83
	"San Miguel County, NM"	"35047"	4821	526123	916.33
	"Santa Fe County, NM"	"35049"	17344	2521136	687.94
	"Sierra County, NM"	"35051"	4128	218098	1892.73
	"Socorro County, NM"	"35053"	2786	319976	870.69
	"Taos County, NM"	"35055"	4582	575972	795.52
	"Torrance County, NM"	"35057"	2456	294020	835.32
	"Union County, NM"	"35059"	871	76835	1133.60
	"Valencia County, NM"	"35061"	10101	1304675	774.22
	"Albany County, NY"	"36001"	49344	5454824	904.59
	"Allegany County, NY"	"36003"	8455	883110	957.41
	"Bronx County, NY"	"36005"	172850	24839905	695.86
	"Broome County, NY"	"36007"	37741	3596923	1049.26
	"Cattaraugus County, NY"	"36009"	14943	1459226	1024.04
	"Cayuga County, NY"	"36011"	13330	1446419	921.59
	"Chautauqua County, NY"	"36013"	26404	2437269	1083.34
	"Chemung County, NY"	"36015"	17112	1603784	1066.98
	"Chenango County, NY"	"36017"	9760	910826	1071.55
	"Clinton County, NY"	"36019"	12028	1467519	819.61
	"Columbia County, NY"	"36021"	12127	1131269	1071.98
	"Cortland County, NY"	"36023"	7832	883927	886.05
	"Delaware County, NY"	"36025"	9805	857452	1143.50
	"Dutchess County, NY"	"36027"	41148	5266637	781.30
	"Erie County, NY"	"36029"	174823	16741932	1044.22
	"Essex County, NY"	"36031"	7320	703169	1041.00
	"Franklin County, NY"	"36033"	8006	922832	867.55
	"Fulton County, NY"	"36035"	10523	989832	1063.11
	"Genesee County, NY"	"36037"	10652	1077181	988.88
	"Greene County, NY"	"36039"	9320	875083	1065.04
	"Hamilton County, NY"	"36041"	1133	89543	1265.31
	"Herkimer County, NY"	"36043"	12480	1153917	1081.53
	"Jefferson County, NY"	"36045"	15664	2062996	759.28
	"Kings County, NY"	"36047"	303838	45156587	672.85
	"Lewis County, NY"	"36049"	4231	485275	871.88
	"Livingston County, NY"	"36051"	9247	1169979	790.36
	"Madison County, NY"	"36053"	10565	1290805	818.48
	"Monroe County, NY"	"36055"	114276	13371774	854.61
	"Montgomery County, NY"	"36057"	10916	894768	1219.98
	"Nassau County, NY"	"36059"	195901	24126584	811.97
	"New York County, NY"	"36061"	190682	28589980	666.95
	"Niagara County, NY"	"36063"	41889	3892553	1076.13
	"Oneida County, NY"	"36065"	45127	4213662	1070.97
	"Onondaga County, NY"	"36067"	73989	8344761	886.65
	"Ontario County, NY"	"36069"	17410	1900186	916.23
	"Orange County, NY"	"36071"	46056	6570862	700.91
	"Orleans County, NY"	"36073"	7119	774919	918.68
	"Oswego County, NY"	"36075"	18737	2194102	853.97
	"Otsego County, NY"	"36077"	10612	1115817	951.05
	"Putnam County, NY"	"36079"	11397	1778437	640.84
	"Queens County, NY"	"36081"	268301	40295056	665.84
	"Rensselaer County, NY"	"36083"	26588	2829131	939.79
	"Richmond County, NY"	"36085"	64121	8307515	771.84
	"Rockland County, NY"	"36087"	37471	5504674	680.71
	"St. Lawrence County, NY"	"36089"	18488	2010379	919.63
	"Saratoga County, NY"	"36091"	28586	3875336	737.64
	"Schenectady County, NY"	"36093"	27490	2729015	1007.32
	"Schoharie County, NY"	"36095"	5102	578543	881.87
	"Schuyler County, NY"	"36097"	3392	336776	1007.20
	"Seneca County, NY"	"36099"	5979	629217	950.23
	"Steuben County, NY"	"36101"	17996	1776731	1012.87
	"Suffolk County, NY"	"36103"	205802	26554080	775.03
	"Sullivan County, NY"	"36105"	13215	1368759	965.47
	"Tioga County, NY"	"36107"	7896	918667	859.51
	"Tompkins County, NY"	"36109"	11323	1813309	624.44
	"Ulster County, NY"	"36111"	28527	3257212	875.81
	"Warren County, NY"	"36113"	11425	1166412	979.50
	"Washington County, NY"	"36115"	10784	1121551	961.53
	"Wayne County, NY"	"36117"	14650	1677592	873.28
	"Westchester County, NY"	"36119"	128612	17012246	756.00
	"Wyoming County, NY"	"36121"	6572	761650	862.86
	"Yates County, NY"	"36123"	4466	450860	990.55
	"Alamance County, NC"	"37001"	25745	2610739	986.12
	"Alexander County, NC"	"37003"	5904	648962	909.76
	"Alleghany County, NC"	"37005"	2404	195856	1227.43
	"Anson County, NC"	"37007"	5258	470448	1117.66
	"Ashe County, NC"	"37009"	5614	471168	1191.51
	"Avery County, NC"	"37011"	3418	319322	1070.39
	"Beaufort County, NC"	"37013"	9959	838493	1187.73
	"Bertie County, NC"	"37015"	4505	366387	1229.57
	"Bladen County, NC"	"37017"	7070	611044	1157.04
	"Brunswick County, NC"	"37019"	18007	1766036	1019.63
	"Buncombe County, NC"	"37021"	41664	4144055	1005.39
	"Burke County, NC"	"37023"	16546	1613899	1025.22
	"Cabarrus County, NC"	"37025"	23587	2968016	794.71
	"Caldwell County, NC"	"37027"	15175	1451708	1045.32
	"Camden County, NC"	"37029"	1282	163254	785.28
	"Carteret County, NC"	"37031"	12920	1160018	1113.78
	"Caswell County, NC"	"37033"	4556	423932	1074.70
	"Catawba County, NC"	"37035"	26022	2710233	960.14
	"Chatham County, NC"	"37037"	10042	1087306	923.57
	"Cherokee County, NC"	"37039"	6014	474588	1267.20
	"Chowan County, NC"	"37041"	3274	263779	1241.19
	"Clay County, NC"	"37043"	2296	181034	1268.27
	"Cleveland County, NC"	"37045"	19404	1748784	1109.57
	"Columbus County, NC"	"37047"	11920	1011552	1178.39
	"Craven County, NC"	"37049"	16863	1774672	950.20
	"Cumberland County, NC"	"37051"	39280	5646452	695.66
	"Currituck County, NC"	"37053"	3479	402891	863.51
	"Dare County, NC"	"37055"	5002	599587	834.24
	"Davidson County, NC"	"37057"	27522	2843459	967.91
	"Davie County, NC"	"37059"	6860	706291	971.27
	"Duplin County, NC"	"37061"	9307	994800	935.56
	"Durham County, NC"	"37063"	31748	4663042	680.84
	"Edgecombe County, NC"	"37065"	10919	1002455	1089.23
	"Forsyth County, NC"	"37067"	52848	6088738	867.96
	"Franklin County, NC"	"37069"	8588	1020442	841.60
	"Gaston County, NC"	"37071"	37064	3618392	1024.32
	"Gates County, NC"	"37073"	2125	205458	1034.27
	"Graham County, NC"	"37075"	1859	152747	1217.05
	"Granville County, NC"	"37077"	8625	997927	864.29
	"Greene County, NC"	"37079"	3307	370187	893.33
	"Guilford County, NC"	"37081"	67744	8454929	801.24
	"Halifax County, NC"	"37083"	11766	991292	1186.94
	"Harnett County, NC"	"37085"	14831	1961501	756.10
	"Haywood County, NC"	"37087"	12418	1037455	1196.97
	"Henderson County, NC"	"37089"	22435	1829643	1226.20
	"Hertford County, NC"	"37091"	4938	430583	1146.82
	"Hoke County, NC"	"37093"	4870	780200	624.20
	"Hyde County, NC"	"37095"	1148	103095	1113.54
	"Iredell County, NC"	"37097"	23507	2681706	876.57
	"Jackson County, NC"	"37099"	5943	685343	867.16
	"Johnston County, NC"	"37101"	20477	2805547	729.88
	"Jones County, NC"	"37103"	2129	182122	1169.00
	"Lee County, NC"	"37105"	9160	981192	933.56
	"Lenoir County, NC"	"37107"	12628	1063440	1187.47
	"Lincoln County, NC"	"37109"	11851	1319501	898.14
	"McDowell County, NC"	"37111"	8011	792968	1010.26
	"Macon County, NC"	"37113"	7468	586372	1273.59
	"Madison County, NC"	"37115"	4032	367941	1095.83
	"Martin County, NC"	"37117"	6065	439996	1378.42
	"Mecklenburg County, NC"	"37119"	91405	15573747	586.92
	"Mitchell County, NC"	"37121"	3737	280650	1331.55
	"Montgomery County, NC"	"37123"	4879	491885	991.90
	"Moore County, NC"	"37125"	17673	1524984	1158.90
	"Nash County, NC"	"37127"	16848	1661697	1013.90
	"New Hanover County, NC"	"37129"	28685	3461128	828.78
	"Northampton County, NC"	"37131"	5011	390426	1283.47
	"Onslow County, NC"	"37133"	15836	3021978	524.03
	"Orange County, NC"	"37135"	13091	2312088	566.20
	"Pamlico County, NC"	"37137"	2695	233507	1154.14
	"Pasquotank County, NC"	"37139"	6869	690516	994.76
	"Pender County, NC"	"37141"	7980	884359	902.35
	"Perquimans County, NC"	"37143"	2692	227579	1182.89
	"Person County, NC"	"37145"	7162	686255	1043.64
	"Pitt County, NC"	"37147"	20232	2828876	715.20
	"Polk County, NC"	"37149"	5135	355300	1445.26
	"Randolph County, NC"	"37151"	22913	2484063	922.40
	"Richmond County, NC"	"37153"	9625	832535	1156.11
	"Robeson County, NC"	"37155"	22073	2340327	943.16
	"Rockingham County, NC"	"37157"	19265	1665893	1156.44
	"Rowan County, NC"	"37159"	25705	2437532	1054.55
	"Rutherford County, NC"	"37161"	14434	1182845	1220.28
	"Sampson County, NC"	"37163"	11354	1121299	1012.58
	"Scotland County, NC"	"37165"	6740	648075	1040.00
	"Stanly County, NC"	"37167"	11376	1073636	1059.58
	"Stokes County, NC"	"37169"	8321	831767	1000.40
	"Surry County, NC"	"37171"	14841	1307162	1135.36
	"Swain County, NC"	"37173"	3139	246304	1274.44
	"Transylvania County, NC"	"37175"	6797	569646	1193.20
	"Tyrrell County, NC"	"37177"	799	76452	1045.10
	"Union County, NC"	"37179"	19494	3212824	606.76
	"Vance County, NC"	"37181"	8520	798381	1067.16
	"Wake County, NC"	"37183"	74111	14900755	497.36
	"Warren County, NC"	"37185"	4153	368270	1127.71
	"Washington County, NC"	"37187"	2829	236563	1195.88
	"Watauga County, NC"	"37189"	5546	874366	634.29
	"Wayne County, NC"	"37191"	19823	2149337	922.28
	"Wilkes County, NC"	"37193"	12884	1227006	1050.04
	"Wilson County, NC"	"37195"	14155	1412094	1002.41
	"Yadkin County, NC"	"37197"	7049	676613	1041.81
